household_id,household_size,num_adults,num_children,home_ownership,house_type,income_bracket,square_footage,num_bedrooms,num_bathrooms,house_age_years,insulation_quality,num_floors,has_basement,heating_type,cooling_type,thermostat_setting_winter,thermostat_setting_summer,climate_zone,num_refrigerators,has_dishwasher,has_washer_dryer,has_electric_water_heater,has_pool,has_spa_hot_tub,num_tvs,num_computers,has_smart_thermostat,has_led_lighting,has_energy_star_appliances,has_solar_panels,energy_audit_done,avg_daily_hours_home,works_from_home,electric_vehicle_count,peak_usage_time,monthly_kwh_consumption,high_consumption
HH_00002473,5,5,0,Own,Apartment,$40k-$75k,3177.0,6,5.0,19,Fair,2,No,Gas,Window Units,65.0,74,Moderate,1,Yes,Yes,No,Yes,No,3,2,Yes,Yes,No,No,Yes,15.0,No,0,Evening,4018.0,Yes
HH_00002474,1,1,0,Own,Townhouse,$40k-$75k,1198.0,1,1.0,47,Fair,2,No,Gas,Central AC,64.0,80,Hot,1,No,No,No,No,No,2,4,No,Yes,Yes,Yes,No,4.0,No,0,Evening,2060.0,No
HH_00002475,1,1,0,Rent,Apartment,$40k-$75k,531.0,1,1.7,4,Fair,2,Yes,Electric,None,69.0,71,Cold,1,Yes,Yes,Yes,No,No,4,2,No,No,Yes,No,No,19.0,No,1,Afternoon,2346.0,No
HH_00002476,2,2,0,Rent,Single Family,<$40k,2011.0,3,3.0999999999999996,6,Poor,2,Yes,Gas,Heat Pump,75.0,73,Hot,1,Yes,Yes,No,No,Yes,5,5,No,Yes,No,No,No,15.0,No,0,Night,2772.0,No
HH_00002477,2,2,0,Rent,Townhouse,$120k+,1152.0,1,1.0,24,Fair,2,Yes,Heat Pump,None,68.0,74,Moderate,1,Yes,No,Yes,No,Yes,6,4,No,Yes,No,No,Yes,13.0,No,1,Morning,2111.0,No
HH_00002478,3,3,0,Own,Townhouse,$40k-$75k,2612.0,3,2.0999999999999996,24,Fair,1,No,Electric,Heat Pump,74.0,79,Hot,2,Yes,Yes,Yes,No,No,3,4,Yes,Yes,Yes,No,No,16.0,No,1,Morning,4009.0,Yes
HH_00002479,4,4,0,Own,Single Family,$40k-$75k,2459.0,3,2.0999999999999996,95,Good,2,No,Electric,Window Units,73.0,70,Mixed,1,Yes,Yes,No,No,No,3,0,Yes,Yes,Yes,No,No,13.0,Yes,0,Morning,3547.0,Yes
HH_00002480,2,2,0,Own,Single Family,$75k-$120k,1567.0,1,1.7,1,Fair,2,Yes,Gas,Central AC,71.0,76,Moderate,2,No,No,Yes,No,No,2,2,Yes,No,Yes,No,No,10.0,Yes,1,Afternoon,2708.0,No
HH_00002481,4,3,1,Own,Apartment,$75k-$120k,1884.0,4,2.8,85,Poor,2,No,Gas,Central AC,68.0,71,Moderate,1,Yes,Yes,No,No,No,1,1,No,No,Yes,No,No,13.0,No,0,Morning,3004.0,No
HH_00002482,3,3,0,Own,Apartment,$40k-$75k,1556.0,3,3.0999999999999996,41,Fair,3,No,Gas,Window Units,70.0,74,Mixed,1,Yes,Yes,No,No,Yes,5,3,No,Yes,No,No,No,11.0,No,0,Afternoon,2557.0,No
HH_00002483,2,1,1,Rent,Condo,$40k-$75k,1312.0,1,1.7,23,Good,3,No,Gas,Central AC,70.0,76,Hot,1,Yes,Yes,Yes,No,No,3,4,No,No,No,No,No,18.0,Yes,0,Morning,2720.0,No
HH_00002484,1,1,0,Own,Single Family,$40k-$75k,1374.0,1,1.0,22,Excellent,2,Yes,Electric,Window Units,68.0,78,Moderate,2,Yes,Yes,Yes,Yes,No,5,1,No,Yes,No,No,Yes,6.0,No,1,Afternoon,2824.0,No
HH_00002485,3,3,0,Rent,Single Family,$120k+,2123.0,4,2.8,12,Poor,2,No,Gas,Central AC,74.0,72,Hot,1,Yes,No,Yes,No,No,3,5,No,Yes,No,No,No,6.0,No,0,Evening,3485.0,Yes
HH_00002486,2,2,0,Own,Single Family,$40k-$75k,1649.0,3,3.0999999999999996,1,Fair,1,No,Other,Central AC,73.0,72,Moderate,2,Yes,No,No,No,No,2,3,Yes,Yes,Yes,No,No,,No,0,Afternoon,2310.0,No
HH_00002487,2,1,1,Rent,Apartment,$75k-$120k,1160.0,3,3.0999999999999996,79,Poor,2,Yes,Electric,Central AC,68.0,75,Moderate,2,No,Yes,No,No,No,1,1,No,Yes,No,No,No,15.0,Yes,0,Night,2937.0,No
HH_00002488,4,4,0,Own,Single Family,$40k-$75k,,5,3.5,1,Good,2,Yes,Oil,None,72.0,69,Mixed,1,Yes,Yes,No,No,No,2,4,No,Yes,No,No,No,13.0,Yes,0,Morning,2698.0,No
HH_00002489,2,1,1,Own,Townhouse,<$40k,1837.0,3,3.0999999999999996,87,Fair,2,Yes,Gas,Central AC,65.0,74,Hot,1,Yes,Yes,No,Yes,No,2,3,Yes,No,Yes,No,No,,No,0,Night,3477.0,Yes
HH_00002490,3,1,2,Rent,Townhouse,<$40k,2288.0,2,1.4,3,Fair,2,No,Oil,Central AC,70.0,77,Moderate,1,Yes,Yes,No,No,No,1,4,No,Yes,No,No,No,15.0,Yes,1,Evening,3178.0,Yes
HH_00002491,1,1,0,Own,Townhouse,$75k-$120k,885.0,2,2.4,74,Fair,2,Yes,Gas,Window Units,69.0,69,Moderate,1,Yes,Yes,Yes,No,No,4,2,No,No,No,No,No,13.0,No,0,Night,1631.0,No
HH_00002492,6,4,2,Own,Single Family,<$40k,3129.0,5,4.5,12,Excellent,1,No,Gas,Central AC,65.0,75,Cold,2,Yes,Yes,No,Yes,No,3,0,No,Yes,Yes,No,Yes,16.0,Yes,0,Evening,4560.0,Yes
HH_00002493,1,1,0,Rent,Apartment,<$40k,1223.0,2,2.4,85,Fair,2,No,Oil,Window Units,66.0,73,Mixed,1,No,Yes,Yes,No,No,4,1,Yes,Yes,Yes,No,Yes,6.0,No,0,Evening,1738.0,No
HH_00002494,3,3,0,Own,Single Family,<$40k,2031.0,2,2.4,45,Good,2,No,Electric,None,68.0,74,Hot,1,No,Yes,Yes,No,No,4,3,No,No,No,No,No,13.0,No,0,Evening,3502.0,Yes
HH_00002495,4,4,0,Own,Single Family,$75k-$120k,2564.0,4,2.8,2,Fair,1,Yes,Electric,Heat Pump,72.0,77,Cold,1,No,Yes,Yes,No,Yes,7,2,No,No,Yes,No,No,13.0,No,0,Evening,3878.0,Yes
HH_00002496,2,1,1,Rent,Single Family,<$40k,1656.0,1,1.7,1,Fair,1,Yes,Electric,Window Units,66.0,75,Mixed,3,Yes,Yes,Yes,No,No,3,2,Yes,Yes,No,No,No,11.0,No,0,Morning,2570.0,No
HH_00002497,2,2,0,Own,Apartment,$40k-$75k,1484.0,3,3.0999999999999996,21,Poor,2,No,Gas,None,66.0,68,Moderate,1,No,Yes,No,No,No,3,2,No,Yes,No,No,No,14.0,No,0,Night,2014.0,No
HH_00002498,2,2,0,Rent,Single Family,$40k-$75k,1605.0,2,1.4,23,Fair,2,No,Electric,None,69.0,77,Hot,1,Yes,Yes,Yes,Yes,No,2,1,No,No,No,No,No,13.0,No,3,Night,4317.0,Yes
HH_00002499,4,2,2,Rent,Apartment,$40k-$75k,2421.0,5,3.5,10,Excellent,1,Yes,Gas,None,68.0,74,Moderate,1,Yes,Yes,Yes,Yes,No,2,1,Yes,No,Yes,No,No,17.0,No,2,Afternoon,3768.0,Yes
HH_00002500,5,4,1,Rent,Single Family,$75k-$120k,2834.0,5,3.5,42,Fair,3,No,Heat Pump,Central AC,75.0,77,Hot,1,Yes,No,No,Yes,No,1,5,Yes,No,Yes,Yes,No,10.0,Yes,0,Evening,4532.0,Yes
HH_00002501,2,2,0,Own,Single Family,<$40k,1996.0,3,3.0999999999999996,100,Fair,3,Yes,Electric,Central AC,69.0,73,Moderate,1,Yes,No,Yes,No,No,2,4,No,No,Yes,No,No,20.0,No,1,Evening,3405.0,Yes
HH_00002502,4,4,0,Own,Apartment,$40k-$75k,2493.0,3,2.0999999999999996,93,Good,2,Yes,Electric,Heat Pump,71.0,75,Hot,1,No,Yes,Yes,No,No,1,4,Yes,No,Yes,No,No,17.0,No,1,Evening,4219.0,Yes
HH_00002503,3,3,0,Own,Single Family,$75k-$120k,2012.0,3,3.0999999999999996,100,Excellent,1,Yes,Gas,Window Units,72.0,74,Hot,1,Yes,Yes,Yes,No,No,2,2,Yes,Yes,Yes,No,Yes,15.0,No,1,Night,3358.0,Yes
HH_00002504,3,2,1,Own,Single Family,$40k-$75k,1992.0,2,1.4,8,Good,1,Yes,Electric,Central AC,72.0,73,Cold,2,No,Yes,No,Yes,No,7,3,Yes,No,Yes,No,No,12.0,No,0,Evening,3667.0,Yes
HH_00002505,4,4,0,Own,Condo,<$40k,2149.0,3,2.0999999999999996,20,Fair,1,No,Other,None,,74,Cold,1,Yes,Yes,Yes,No,No,2,3,Yes,No,No,No,No,12.0,Yes,0,Evening,3359.0,Yes
HH_00002506,3,3,0,Rent,Apartment,$40k-$75k,2521.0,2,2.4,27,Good,1,No,Gas,Window Units,66.0,73,Mixed,1,Yes,Yes,Yes,No,No,3,2,No,Yes,Yes,No,No,13.0,No,1,Evening,3053.0,Yes
HH_00002507,2,1,1,Own,Single Family,<$40k,1418.0,2,1.4,21,Fair,2,Yes,Oil,Central AC,66.0,75,Hot,1,Yes,Yes,No,No,No,1,3,Yes,Yes,No,No,No,14.0,Yes,1,Night,2722.0,No
HH_00002508,5,4,1,Own,Apartment,$40k-$75k,2723.0,5,3.5,24,Good,1,Yes,Gas,None,71.0,75,Moderate,2,Yes,Yes,Yes,No,No,3,1,No,Yes,Yes,No,No,,Yes,1,Evening,3644.0,Yes
HH_00002509,1,1,0,Own,Single Family,$120k+,981.0,2,1.4,22,Fair,2,No,Electric,Heat Pump,68.0,74,Moderate,1,Yes,Yes,Yes,No,No,4,1,No,Yes,No,No,No,13.0,Yes,0,Morning,2034.0,No
HH_00002510,5,5,0,Rent,Single Family,$75k-$120k,3295.0,4,2.8,10,Fair,2,Yes,Gas,Central AC,70.0,71,Mixed,2,Yes,Yes,Yes,No,No,2,4,Yes,No,No,No,Yes,14.0,Yes,1,Evening,4527.0,Yes
HH_00002511,1,1,0,Rent,Condo,$75k-$120k,1571.0,1,1.0,13,Good,2,No,Gas,Window Units,67.0,77,Hot,1,Yes,Yes,No,Yes,No,5,1,Yes,Yes,No,No,No,14.0,No,0,Morning,2375.0,No
HH_00002512,4,4,0,Rent,Apartment,<$40k,2087.0,3,3.0999999999999996,3,Good,3,Yes,Heat Pump,Window Units,71.0,78,Hot,2,Yes,Yes,Yes,No,No,1,5,Yes,No,No,No,No,9.0,No,1,Night,3460.0,Yes
HH_00002513,5,4,1,Own,Single Family,$120k+,2575.0,4,2.8,1,Poor,2,No,Electric,Central AC,71.0,76,Hot,1,No,Yes,No,No,No,9,2,No,No,Yes,No,Yes,13.0,No,0,Night,4300.0,Yes
HH_00002514,5,5,0,Own,Apartment,<$40k,2627.0,6,5.0,1,Excellent,1,Yes,Heat Pump,Central AC,62.0,72,Mixed,1,No,Yes,Yes,No,No,1,2,No,No,No,No,Yes,13.0,No,1,Evening,3731.0,Yes
HH_00002515,2,2,0,Own,Townhouse,$75k-$120k,1797.0,1,1.0,19,Fair,2,Yes,Gas,Central AC,68.0,75,Hot,1,Yes,Yes,No,No,No,5,2,Yes,Yes,No,No,No,10.0,No,0,Evening,2640.0,No
HH_00002516,2,2,0,Rent,Single Family,$75k-$120k,1816.0,3,2.0999999999999996,7,Fair,2,No,Gas,Central AC,71.0,71,Cold,1,Yes,Yes,No,Yes,No,5,2,No,No,No,No,No,15.0,No,0,Night,3295.0,Yes
HH_00002517,2,1,1,Own,Single Family,$40k-$75k,1912.0,3,2.0999999999999996,1,Good,1,No,Electric,Central AC,68.0,72,Moderate,1,Yes,Yes,Yes,Yes,No,3,1,Yes,No,Yes,No,Yes,9.0,No,0,Night,3175.0,Yes
HH_00002518,4,4,0,Own,Single Family,$40k-$75k,2267.0,4,2.8,12,Excellent,1,No,Gas,Heat Pump,68.0,71,Hot,1,Yes,Yes,No,No,No,1,5,No,No,No,No,Yes,14.0,No,2,Morning,3506.0,Yes
HH_00002519,4,3,1,Own,Apartment,<$40k,2542.0,3,3.0999999999999996,12,Excellent,1,No,Heat Pump,Central AC,69.0,71,Hot,1,No,Yes,Yes,No,No,2,5,No,Yes,Yes,No,No,18.0,No,0,Evening,3668.0,Yes
HH_00002520,2,1,1,Rent,Apartment,$40k-$75k,1827.0,2,1.4,5,Fair,2,No,Gas,Window Units,70.0,75,Moderate,1,Yes,Yes,No,No,No,3,1,No,Yes,Yes,No,No,18.0,No,0,Evening,2006.0,No
HH_00002521,4,4,0,Own,Single Family,$40k-$75k,2655.0,4,3.8,2,Good,2,No,Electric,None,70.0,76,Cold,2,Yes,No,Yes,No,No,1,4,No,No,Yes,No,No,,No,0,Evening,3735.0,Yes
HH_00002522,2,1,1,Own,Apartment,$75k-$120k,1660.0,2,1.4,98,Good,2,No,Electric,Central AC,66.0,76,Moderate,1,No,Yes,Yes,No,No,3,2,No,Yes,No,No,No,17.0,No,1,Afternoon,3044.0,Yes
HH_00002523,2,2,0,Own,Townhouse,$75k-$120k,2036.0,3,2.0999999999999996,13,Good,2,No,Electric,Central AC,66.0,71,Moderate,1,Yes,No,Yes,No,No,2,6,No,Yes,Yes,No,No,7.0,No,0,Afternoon,2719.0,No
HH_00002524,5,5,0,Own,Townhouse,$40k-$75k,2524.0,5,4.5,8,Good,1,Yes,Oil,None,68.0,72,Hot,1,Yes,Yes,No,No,No,2,3,No,Yes,Yes,No,Yes,11.0,No,1,Evening,3695.0,Yes
HH_00002525,3,1,2,Own,Condo,$75k-$120k,2182.0,4,3.8,20,Fair,2,Yes,Electric,Central AC,65.0,77,Moderate,1,No,Yes,No,No,No,8,4,Yes,No,Yes,No,No,6.0,No,1,Morning,3328.0,Yes
HH_00002526,5,5,0,Own,Apartment,$75k-$120k,2095.0,4,3.8,4,Good,3,Yes,Gas,Window Units,70.0,73,Moderate,2,Yes,Yes,Yes,Yes,No,7,0,No,No,No,No,No,20.0,No,0,Morning,3544.0,Yes
HH_00002527,5,4,1,Rent,Townhouse,$75k-$120k,3350.0,4,2.8,3,Excellent,1,No,Electric,Window Units,72.0,72,Hot,1,No,No,Yes,No,No,5,3,No,No,Yes,No,No,14.0,No,1,Evening,4745.0,Yes
HH_00002528,4,4,0,Own,Single Family,$120k+,2485.0,3,2.0999999999999996,15,Good,2,Yes,Heat Pump,Central AC,68.0,75,Hot,1,Yes,Yes,No,No,No,5,2,No,No,No,No,No,15.0,No,0,Afternoon,3414.0,Yes
HH_00002529,3,3,0,Own,Apartment,$40k-$75k,1951.0,2,1.4,10,Fair,2,No,Gas,Central AC,76.0,78,Cold,1,Yes,Yes,No,No,No,5,3,No,Yes,No,No,No,9.0,Yes,2,Afternoon,3712.0,Yes
HH_00002530,3,3,0,Own,Apartment,$75k-$120k,2011.0,4,3.8,20,Fair,1,Yes,Electric,Central AC,71.0,73,Moderate,1,Yes,Yes,No,No,No,1,2,Yes,No,Yes,No,No,11.0,No,0,Night,2933.0,No
HH_00002531,2,2,0,Own,Single Family,$40k-$75k,1697.0,3,2.0999999999999996,2,Fair,1,No,Gas,Central AC,61.0,72,Moderate,1,No,Yes,Yes,No,No,2,3,No,No,Yes,No,Yes,19.0,Yes,0,Morning,2669.0,No
HH_00002532,5,5,0,Rent,Townhouse,$40k-$75k,3235.0,6,5.0,43,Good,1,No,Gas,Central AC,65.0,73,Cold,1,Yes,Yes,No,No,Yes,3,3,Yes,Yes,Yes,No,Yes,15.0,No,1,Evening,4538.0,Yes
HH_00002533,3,3,0,Own,Single Family,$120k+,2051.0,2,1.4,20,Excellent,2,Yes,Electric,Central AC,68.0,70,Moderate,2,No,Yes,No,No,No,3,5,Yes,No,No,No,No,12.0,No,0,Morning,2923.0,No
HH_00002534,5,5,0,Own,Townhouse,$75k-$120k,2904.0,5,4.5,55,Good,2,No,Electric,Window Units,75.0,70,Mixed,1,Yes,Yes,Yes,No,No,1,8,No,Yes,Yes,No,No,10.0,No,1,Morning,4427.0,Yes
HH_00002535,2,2,0,Rent,Single Family,$40k-$75k,1211.0,3,2.0999999999999996,3,Good,3,Yes,Gas,Window Units,65.0,75,Moderate,1,Yes,Yes,Yes,No,No,1,1,Yes,No,Yes,No,No,9.0,Yes,1,Night,2354.0,No
HH_00002536,3,3,0,Own,Townhouse,$40k-$75k,1919.0,4,3.8,15,Excellent,1,No,Electric,Central AC,73.0,70,Mixed,1,Yes,Yes,Yes,No,Yes,1,4,Yes,Yes,Yes,No,No,16.0,Yes,1,Evening,3450.0,Yes
HH_00002537,5,5,0,Rent,Apartment,$75k-$120k,2944.0,4,3.8,2,Fair,2,No,Heat Pump,None,73.0,77,Hot,1,No,Yes,No,No,No,2,5,No,Yes,No,No,No,19.0,No,1,Evening,4023.0,Yes
HH_00002538,3,3,0,Own,Apartment,$75k-$120k,1589.0,4,2.8,74,Fair,2,No,Gas,Central AC,65.0,77,Cold,2,Yes,Yes,Yes,No,No,2,2,No,No,No,No,No,15.0,No,1,Evening,3611.0,Yes
HH_00002539,4,3,1,Own,Apartment,$40k-$75k,3040.0,3,2.0999999999999996,11,Poor,2,Yes,Oil,Window Units,70.0,74,Moderate,1,Yes,Yes,Yes,No,Yes,1,4,No,No,No,No,No,10.0,Yes,1,Evening,3750.0,Yes
HH_00002540,4,3,1,Own,Apartment,$75k-$120k,2966.0,3,3.0999999999999996,3,Good,3,Yes,Electric,Central AC,,74,Mixed,1,Yes,Yes,No,No,No,5,2,Yes,No,No,No,Yes,9.0,No,0,Night,3649.0,Yes
HH_00002541,5,3,2,Own,Single Family,$75k-$120k,2660.0,5,3.5,53,Good,2,Yes,Heat Pump,Heat Pump,70.0,76,Cold,1,Yes,Yes,Yes,No,Yes,2,1,No,No,Yes,No,No,9.0,No,1,Evening,4011.0,Yes
HH_00002542,3,3,0,Own,Single Family,<$40k,2356.0,3,3.0999999999999996,45,Poor,1,No,Gas,Central AC,67.0,74,Mixed,2,Yes,Yes,Yes,No,No,4,1,No,No,Yes,No,Yes,10.0,Yes,0,Evening,3602.0,Yes
HH_00002543,2,2,0,Rent,Condo,$120k+,2043.0,2,1.4,3,Good,1,Yes,Gas,Central AC,68.0,75,Cold,1,Yes,Yes,Yes,No,No,1,7,Yes,Yes,No,No,No,10.0,No,1,Evening,3047.0,Yes
HH_00002544,2,1,1,Own,Single Family,$75k-$120k,1541.0,2,1.4,70,Good,1,No,Gas,Window Units,73.0,73,Cold,2,Yes,Yes,Yes,No,No,4,3,No,Yes,No,No,No,14.0,No,1,Evening,2623.0,No
HH_00002545,4,4,0,Own,Apartment,$120k+,2729.0,4,3.8,4,Good,2,No,Electric,Central AC,66.0,73,Cold,3,No,Yes,No,No,No,1,1,No,Yes,No,Yes,No,14.0,No,0,Evening,3769.0,Yes
HH_00002546,2,1,1,Rent,Apartment,$75k-$120k,1646.0,3,2.0999999999999996,26,Excellent,2,Yes,Gas,Central AC,69.0,68,Moderate,1,Yes,Yes,Yes,No,No,1,3,No,Yes,No,No,Yes,17.0,No,0,Evening,2225.0,No
HH_00002547,2,2,0,Own,Single Family,<$40k,1776.0,1,1.7,2,Fair,3,Yes,Electric,Central AC,74.0,72,Cold,1,Yes,Yes,Yes,No,No,3,1,No,Yes,Yes,No,No,23.0,Yes,0,Morning,3443.0,Yes
HH_00002548,3,3,0,Own,Single Family,$120k+,2400.0,4,3.8,9,Good,2,No,Electric,Central AC,67.0,74,Moderate,1,No,Yes,No,Yes,No,4,4,Yes,Yes,Yes,No,No,10.0,No,2,Evening,4345.0,Yes
HH_00002549,2,2,0,Rent,Single Family,$75k-$120k,1221.0,3,3.0999999999999996,6,Fair,2,No,Gas,Central AC,70.0,71,Cold,1,No,Yes,No,No,No,1,3,No,No,Yes,No,No,15.0,No,0,Evening,2591.0,No
HH_00002550,3,2,1,Rent,Single Family,<$40k,2158.0,2,2.4,16,Excellent,2,Yes,Gas,Central AC,72.0,74,Cold,1,Yes,Yes,Yes,No,No,3,4,No,Yes,Yes,No,No,6.0,No,0,Evening,2843.0,No
HH_00002551,1,1,0,Own,Condo,$75k-$120k,1022.0,1,1.0,32,Fair,2,No,Gas,Central AC,64.0,71,Moderate,1,Yes,No,Yes,No,No,2,2,No,Yes,Yes,No,No,12.0,Yes,0,Evening,2042.0,No
HH_00002552,5,5,0,Own,Single Family,$75k-$120k,2848.0,5,4.5,3,Poor,1,No,Heat Pump,Central AC,66.0,76,Mixed,2,Yes,Yes,Yes,No,No,6,5,Yes,No,Yes,No,No,8.0,No,0,Evening,3895.0,Yes
HH_00002553,3,3,0,Own,Single Family,$75k-$120k,1903.0,2,1.4,43,Good,2,No,Gas,Window Units,67.0,68,Hot,1,Yes,Yes,No,No,Yes,1,1,Yes,Yes,Yes,No,No,6.0,Yes,1,Morning,3280.0,Yes
HH_00002554,2,2,0,Rent,Single Family,<$40k,2060.0,1,1.0,11,Excellent,1,No,Gas,Window Units,74.0,75,Cold,1,Yes,Yes,No,No,No,5,4,Yes,No,No,No,No,9.0,No,1,Morning,2613.0,No
HH_00002555,4,3,1,Own,Apartment,$75k-$120k,2171.0,5,4.5,19,Excellent,2,No,Electric,Central AC,69.0,70,Moderate,1,Yes,Yes,No,No,No,4,3,No,No,Yes,No,No,20.0,Yes,0,Morning,3377.0,Yes
HH_00002556,3,2,1,Own,Apartment,$40k-$75k,2163.0,3,3.0999999999999996,36,Good,2,No,Gas,Central AC,69.0,80,Mixed,1,Yes,Yes,Yes,No,No,4,3,No,Yes,No,Yes,No,13.0,Yes,0,Morning,2514.0,No
HH_00002557,4,3,1,Rent,Single Family,$75k-$120k,2368.0,4,2.8,1,Excellent,1,No,Gas,Central AC,69.0,69,Mixed,1,No,Yes,Yes,No,No,4,3,No,Yes,Yes,No,No,14.0,No,1,Afternoon,3336.0,Yes
HH_00002558,3,1,2,Rent,Single Family,$120k+,1714.0,3,3.0999999999999996,29,Good,1,Yes,Electric,Central AC,65.0,74,Moderate,1,Yes,Yes,No,No,No,2,3,Yes,No,Yes,No,No,14.0,Yes,0,Evening,2644.0,No
HH_00002559,2,2,0,Rent,Single Family,$40k-$75k,1741.0,3,2.0999999999999996,17,Poor,2,Yes,Heat Pump,Central AC,70.0,74,Mixed,1,Yes,Yes,No,No,No,3,5,No,Yes,Yes,No,No,16.0,No,0,Morning,2477.0,No
HH_00002560,2,1,1,Own,Townhouse,$120k+,1372.0,3,3.0999999999999996,56,Excellent,1,Yes,Gas,Window Units,73.0,71,Hot,1,Yes,No,Yes,Yes,No,4,2,No,Yes,Yes,No,No,18.0,No,0,Morning,2907.0,No
HH_00002561,5,5,0,Own,Single Family,$40k-$75k,1936.0,4,2.8,27,Good,1,No,Electric,Window Units,62.0,77,Cold,1,Yes,Yes,No,Yes,No,3,2,No,No,Yes,No,Yes,19.0,No,2,Night,4629.0,Yes
HH_00002562,2,1,1,Rent,Single Family,$40k-$75k,1961.0,1,1.7,4,Good,2,No,Electric,Window Units,,71,Cold,1,Yes,Yes,No,No,No,3,3,Yes,Yes,Yes,No,Yes,14.0,No,0,Morning,2574.0,No
HH_00002563,4,3,1,Own,Single Family,$40k-$75k,2119.0,4,3.8,13,Poor,1,Yes,Gas,Central AC,64.0,75,Moderate,2,Yes,Yes,No,No,No,5,4,Yes,Yes,No,No,No,10.0,No,0,Night,2961.0,No
HH_00002564,5,4,1,Rent,Single Family,$40k-$75k,2730.0,4,3.8,6,Good,2,No,Gas,Window Units,65.0,78,Mixed,3,Yes,Yes,Yes,No,No,2,4,Yes,No,Yes,No,No,18.0,No,1,Evening,3537.0,Yes
HH_00002565,3,2,1,Rent,Apartment,$75k-$120k,2762.0,2,2.4,5,Good,2,Yes,Gas,Central AC,,74,Hot,1,Yes,Yes,No,No,No,2,2,Yes,No,No,No,No,16.0,No,2,Evening,3845.0,Yes
HH_00002566,2,2,0,Rent,Townhouse,<$40k,1394.0,2,1.4,6,Poor,2,No,Heat Pump,None,70.0,77,Hot,2,Yes,Yes,No,No,No,8,3,Yes,Yes,Yes,No,No,16.0,No,1,Evening,2394.0,No
HH_00002567,5,5,0,Own,Apartment,$120k+,2839.0,6,5.0,8,Excellent,2,No,Gas,Central AC,66.0,78,Moderate,1,Yes,Yes,No,No,Yes,3,6,No,No,Yes,No,No,13.0,No,0,Evening,3369.0,Yes
HH_00002568,2,2,0,Own,Apartment,$75k-$120k,1314.0,1,1.0,1,Good,2,No,Electric,Window Units,65.0,71,Moderate,1,Yes,Yes,Yes,No,No,4,0,No,Yes,Yes,No,No,15.0,No,1,Evening,2759.0,No
HH_00002569,3,3,0,Own,Apartment,<$40k,1509.0,4,2.8,40,Fair,2,Yes,Gas,Central AC,77.0,73,Moderate,1,No,Yes,No,No,No,1,3,Yes,Yes,Yes,No,No,20.0,No,0,Morning,2523.0,No
HH_00002570,4,4,0,Rent,Single Family,$40k-$75k,2154.0,4,3.8,4,Good,3,Yes,Electric,Window Units,64.0,75,Mixed,1,Yes,Yes,No,Yes,No,5,2,No,Yes,Yes,No,No,,No,1,Night,3862.0,Yes
HH_00002571,2,2,0,Rent,Apartment,$40k-$75k,2083.0,3,3.0999999999999996,50,Good,1,No,Gas,Central AC,69.0,72,Moderate,2,Yes,Yes,Yes,No,No,1,4,No,Yes,No,No,No,13.0,No,0,Night,2739.0,No
HH_00002572,3,3,0,Rent,Single Family,$40k-$75k,1660.0,4,3.8,38,Good,2,Yes,Electric,Window Units,78.0,77,Cold,1,Yes,Yes,No,No,No,1,2,No,No,No,No,No,11.0,No,1,Afternoon,2983.0,No
HH_00002573,1,1,0,Rent,Condo,$40k-$75k,1093.0,1,1.0,10,Poor,1,No,Oil,Central AC,69.0,72,Moderate,1,Yes,Yes,Yes,No,No,1,4,No,No,Yes,No,No,15.0,No,0,Night,2078.0,No
HH_00002574,4,4,0,Rent,Apartment,$120k+,2792.0,5,3.5,14,Fair,1,Yes,Electric,Window Units,63.0,73,Moderate,2,No,Yes,Yes,No,No,5,3,No,No,Yes,No,No,10.0,No,0,Night,3561.0,Yes
HH_00002575,1,1,0,Own,Townhouse,$120k+,1014.0,2,1.4,15,Excellent,2,Yes,Electric,Window Units,70.0,70,Mixed,1,Yes,Yes,No,No,No,1,1,Yes,Yes,Yes,No,No,14.0,No,1,Night,1851.0,No
HH_00002576,1,1,0,Own,Apartment,<$40k,1400.0,2,1.4,45,Fair,1,No,Heat Pump,Central AC,67.0,72,Cold,2,Yes,Yes,Yes,No,No,2,1,Yes,No,Yes,No,No,11.0,No,1,Morning,3012.0,Yes
HH_00002577,3,1,2,Own,Apartment,$75k-$120k,2010.0,2,2.4,9,Poor,2,No,Gas,Heat Pump,68.0,70,Moderate,2,Yes,Yes,Yes,Yes,No,2,2,No,Yes,No,No,No,22.0,No,0,Evening,2945.0,No
HH_00002578,5,4,1,Own,Apartment,$75k-$120k,2693.0,4,2.8,23,Fair,2,No,Oil,Central AC,,70,Hot,1,Yes,Yes,No,No,No,2,1,No,No,No,No,No,,No,0,Evening,3940.0,Yes
HH_00002579,3,3,0,Rent,Apartment,$75k-$120k,1666.0,3,2.0999999999999996,8,Excellent,1,No,Gas,Central AC,67.0,73,Cold,1,Yes,Yes,No,No,No,1,4,No,Yes,No,No,Yes,11.0,Yes,0,Evening,2892.0,No
HH_00002580,3,3,0,Rent,Single Family,$40k-$75k,1850.0,3,3.0999999999999996,15,Fair,1,No,Electric,Central AC,69.0,71,Moderate,1,Yes,Yes,No,No,No,5,0,Yes,Yes,No,No,No,16.0,No,1,Afternoon,3113.0,Yes
